Set 3
 37    350    (20,12)   55    (20,19)  (1,1,2,2,1)
 38    350    (19,12)   58    (20,19)  (2,1,2,2,1)
 39    311    (19,12)   56    (20,19)  (3,1,2,2,1)
 40    350    ( 3, 6)   76    (20,19)  (1,2,2,2,1)
 41    350    (20,12)   93    (20,19)  (2,2,2,2,1)
 42    350    ( 3, 7)   88    (20,19)  (3,2,2,2,1)
 43    350    (20,12)  350    (20, 3)  (1,3,2,2,1)
 44    350    (20,12)  350    (20, 3)  (2,3,2,2,1)
 45     81    (20,19)  230    (20,19)  (3,3,2,2,1)
 46    350    (20,12)   57    (20,19)  (1,1,3,2,1)
 47    311    ( 3, 5)   56    (20,19)  (2,1,3,2,1)
 48    350    (18,12)   54    (20,19)  (3,1,3,2,1)
 49    350    ( 2,13)   79    (20,19)  (1,2,3,2,1)
 50    350    (20,12)   71    (20,19)  (2,2,3,2,1)
 51    350    ( 3, 7)   79    (20,19)  (3,2,3,2,1)
 52    350    (20,12)  311    (20, 3)  (1,3,3,2,1)
 53    350    ( 3, 7)  350    (20, 3)  (2,3,3,2,1)
 54     94    (20,19)  241    (20,19)  (3,3,3,2,1)
 55    350    (20,12)   60    (20,19)  (1,1,1,3,1)
 56    350    (20,12)   60    (20,19)  (2,1,1,3,1)
 57    350    (20,12)   60    (20,19)  (3,1,1,3,1)
 58    350    (20,12)   89    (20,19)  (1,2,1,3,1)
 59    313    (20,12)   95    (20,19)  (2,2,1,3,1)
 60    305    (20,12)   94    (20,19)  (3,2,1,3,1)
 61    350    (20,12)  350    (20, 3)  (1,3,1,3,1)
 62    350    (20,12)  350    (20, 3)  (2,3,1,3,1)
 63    350    (20,12)  350    (20, 3)  (3,3,1,3,1)
 64    195    (20,19)   62    (20,19)  (1,1,2,3,1)
 65    195    (20,19)   62    (20,19)  (2,1,2,3,1)
 66    195    (20,19)   62    (20,19)  (3,1,2,3,1)
 67    272    (19,12)  109    (20,19)  (1,2,2,3,1)
 68    350    (19,12)  107    (20,19)  (2,2,2,3,1)
 69    275    (20,19)  119    (20,19)  (3,2,2,3,1)
 70    350    (20,12)  350    (20, 3)  (1,3,2,3,1)
 71    350    (20,12)  350    (20, 3)  (2,3,2,3,1)
 72    350    (20,12)  350    (20, 3)  (3,3,2,3,1)
 73    195    (20,19)   62    (20,19)  (1,1,3,3,1)
 74    195    (20,19)   62    (20,19)  (2,1,3,3,1)
 75    195    (20,19)   62    (20,19)  (3,1,3,3,1)
 76    311    (20,19)   92    (20,19)  (1,2,3,3,1)
 77    311    (20,12)   99    (20,19)  (2,2,3,3,1)
 78    350    (20,12)   83    (20,19)  (3,2,3,3,1)
 79    350    (20,12)  350    (20, 3)  (1,3,3,3,1)
 80    350    (20,12)  350    (20, 3)  (2,3,3,3,1)
 81    350    (20,12)  350    (20, 3)  (3,3,3,3,1)
 82    351    ( 5, 9)  351    ( 2, 2)  (1,1,1,1,2)
 83    351    ( 5, 9)  351    ( 2, 2)  (2,1,1,1,2)
 84    351    ( 5, 9)  351    ( 2, 2)  (3,1,1,1,2)
 85    351    ( 5, 9)  351    ( 2, 2)  (1,2,1,1,2)
 86    350    ( 7, 8)  351    ( 2, 2)  (2,2,1,1,2)
 87    350    ( 7, 8)  351    ( 2, 2)  (3,2,1,1,2)
 88    351    ( 5, 9)  351    ( 2, 2)  (1,3,1,1,2)
 89    350    ( 7, 8)  351    ( 2, 2)  (2,3,1,1,2)
 90    350    ( 2, 1)  350    ( 2, 1)  (3,3,1,1,2)
 91    351    ( 5, 9)  351    ( 2, 2)  (1,1,2,1,2)
 92    351    ( 5, 9)  351    ( 2, 2)  (2,1,2,1,2)
 93    351    ( 5, 9)  351    ( 2, 2)  (3,1,2,1,2)
 94    351    ( 5, 9)  351    ( 2, 2)  (1,2,2,1,2)
 95    350    ( 7, 8)  351    ( 2, 2)  (2,2,2,1,2)
 96    350    ( 7, 8)  351    ( 2, 2)  (3,2,2,1,2)
 97    351    ( 5, 9)  351    ( 2, 2)  (1,3,2,1,2)
 98    350    ( 7, 8)  351    ( 2, 2)  (2,3,2,1,2)
 99    350    ( 2, 1)  350    ( 2, 1)  (3,3,2,1,2)
100    351    ( 5, 9)  351    ( 2, 2)  (1,1,3,1,2)
101    351    ( 5, 9)  351    ( 2, 2)  (2,1,3,1,2)
102    351    ( 5, 9)  351    ( 2, 2)  (3,1,3,1,2)
103    351    ( 5, 9)  351    ( 2, 2)  (1,2,3,1,2)
104    350    ( 7, 8)  351    ( 2, 2)  (2,2,3,1,2)
105    350    ( 7, 8)  351    ( 2, 2)  (3,2,3,1,2)
106    351    ( 5, 9)  351    ( 2, 2)  (1,3,3,1,2)
107    350    ( 7, 8)  351    ( 2, 2)  (2,3,3,1,2)
108    350    ( 2, 1)  350    ( 2, 1)  (3,3,3,1,2)
109    350    ( 5, 9)  350    ( 2, 2)  (1,1,1,2,2)
110    350    (19, 1)  350    ( 2, 2)  (2,1,1,2,2)
111    350    (19, 1)  350    ( 2, 2)  (3,1,1,2,2)
112    350    ( 5, 9)  350    ( 2, 2)  (1,2,1,2,2)
113    350    (19, 1)  350    ( 2, 2)  (2,2,1,2,2)
114    350    ( 5, 9)  350    ( 2, 2)  (3,2,1,2,2)
115    350    ( 5, 9)  350    ( 2, 2)  (1,3,1,2,2)
116    350    ( 7, 8)  350    ( 2, 2)  (2,3,1,2,2)
117    350    (19, 1)  350    ( 2, 2)  (3,3,1,2,2)
118    350    ( 5, 9)  350    ( 2, 2)  (1,1,2,2,2)
119    350    (19, 1)  350    ( 2, 2)  (2,1,2,2,2)
120    350    ( 5, 9)  350    ( 2, 2)  (3,1,2,2,2)
121    350    (19, 1)  350    ( 2, 2)  (1,2,2,2,2)
122    350    ( 5, 9)  350    ( 2, 2)  (2,2,2,2,2)
123    350    (19, 1)  350    ( 2, 2)  (3,2,2,2,2)
124    350    ( 5, 9)  350    ( 2, 2)  (1,3,2,2,2)
125    350    ( 5, 9)  350    ( 2, 2)  (2,3,2,2,2)
126    350    (19, 1)  350    ( 2, 2)  (3,3,2,2,2)
127    350    (19, 1)  350    ( 2, 2)  (1,1,3,2,2)
128    350    ( 5, 9)  350    ( 2, 2)  (2,1,3,2,2)
129    350    ( 5, 9)  350    ( 2, 2)  (3,1,3,2,2)
130    350    (19, 1)  350    ( 2, 2)  (1,2,3,2,2)
131    350    ( 7, 8)  350    ( 2, 2)  (2,2,3,2,2)
132    350    (19, 1)  350    ( 2, 2)  (3,2,3,2,2)
133    350    (19, 1)  350    ( 2, 2)  (1,3,3,2,2)
134    350    (19, 1)  350    ( 2, 2)  (2,3,3,2,2)
135    350    (19, 1)  350    ( 2, 2)  (3,3,3,2,2)
136    350    (19, 1)  350    ( 2, 2)  (1,1,1,3,2)
137    350    (19, 1)  350    ( 2, 2)  (2,1,1,3,2)
138    350    (19, 1)  350    ( 2, 2)  (3,1,1,3,2)
139    350    (19, 1)  350    ( 2, 2)  (1,2,1,3,2)
140    350    (19, 1)  350    ( 2, 2)  (2,2,1,3,2)
141    350    (19, 1)  350    ( 2, 2)  (3,2,1,3,2)
142    350    (19, 1)  350    ( 2, 2)  (1,3,1,3,2)
143    350    (19, 1)  350    ( 2, 2)  (2,3,1,3,2)
144    350    (19, 1)  350    ( 2, 2)  (3,3,1,3,2)
145    350    (19, 1)  350    ( 2, 2)  (1,1,2,3,2)
146    350    (19, 1)  350    ( 2, 2)  (2,1,2,3,2)
147    350    (19, 1)  350    ( 2, 2)  (3,1,2,3,2)
148    350    (19, 1)  350    ( 2, 2)  (1,2,2,3,2)
149    350    (19, 1)  350    ( 2, 2)  (2,2,2,3,2)
150    350    (19, 1)  350    ( 2, 2)  (3,2,2,3,2)
151    350    (19, 1)  350    ( 2, 2)  (1,3,2,3,2)
152    350    (19, 1)  350    ( 2, 2)  (2,3,2,3,2)
153    350    (19, 1)  350    ( 2, 2)  (3,3,2,3,2)
154    350    (19, 1)  350    ( 2, 2)  (1,1,3,3,2)
155    350    (19, 1)  350    ( 2, 2)  (2,1,3,3,2)
156    350    (19, 1)  350    ( 2, 2)  (3,1,3,3,2)
157    350    (19, 1)  350    ( 2, 2)  (1,2,3,3,2)
158    350    (19, 1)  350    ( 2, 2)  (2,2,3,3,2)
159    350    (19, 1)  350    ( 2, 2)  (3,2,3,3,2)
160    350    (19, 1)  350    ( 2, 2)  (1,3,3,3,2)
161    350    (19, 1)  350    ( 2, 2)  (2,3,3,3,2)
162    350    (19, 1)  350    ( 2, 2)  (3,3,3,3,2)
163    350    ( 4, 9)  350    ( 2, 1)  (1,1,1,1,3)
164    350    ( 4, 9)  350    ( 2, 1)  (2,1,1,1,3)
165    350    ( 4, 9)  350    ( 2, 1)  (3,1,1,1,3)
166    350    ( 4, 9)  350    ( 2, 1)  (1,2,1,1,3)
167    350    ( 4, 9)  350    ( 2, 1)  (2,2,1,1,3)
168    350    ( 4, 9)  350    ( 2, 1)  (3,2,1,1,3)
169    350    ( 4, 9)  350    ( 2, 1)  (1,3,1,1,3)
170    350    ( 4, 9)  350    ( 2, 1)  (2,3,1,1,3)
171    350    ( 2, 1)  350    ( 2, 1)  (3,3,1,1,3)
172    350    ( 4, 9)  350    ( 2, 1)  (1,1,2,1,3)
173    350    ( 4, 9)  350    ( 2, 1)  (2,1,2,1,3)
174    350    ( 4, 9)  350    ( 2, 1)  (3,1,2,1,3)
175    350    ( 4, 9)  350    ( 2, 1)  (1,2,2,1,3)
176    350    ( 4, 9)  350    ( 2, 1)  (2,2,2,1,3)
177    350    ( 4, 9)  350    ( 2, 1)  (3,2,2,1,3)
178    350    ( 4, 9)  350    ( 2, 1)  (1,3,2,1,3)
179    350    ( 4, 9)  350    ( 2, 1)  (2,3,2,1,3)
180    350    ( 2, 1)  350    ( 2, 1)  (3,3,2,1,3)
181    350    ( 4, 9)  350    ( 2, 1)  (1,1,3,1,3)
182    350    ( 4, 9)  350    ( 2, 1)  (2,1,3,1,3)
183    350    ( 4, 9)  350    ( 2, 1)  (3,1,3,1,3)
184    350    ( 4, 9)  350    ( 2, 1)  (1,2,3,1,3)
185    350    ( 4, 9)  350    ( 2, 1)  (2,2,3,1,3)
186    350    ( 4, 9)  350    ( 2, 1)  (3,2,3,1,3)
187    350    ( 4, 9)  350    ( 2, 1)  (1,3,3,1,3)
188    350    ( 4, 9)  350    ( 2, 1)  (2,3,3,1,3)
189    350    ( 2, 1)  350    ( 2, 1)  (3,3,3,1,3)
190    350    (18, 1)  350    ( 2, 1)  (1,1,1,2,3)
191    350    (18, 1)  350    ( 2, 1)  (2,1,1,2,3)
192    350    (18, 1)  350    ( 2, 1)  (3,1,1,2,3)
193    350    ( 4, 9)  350    ( 2, 1)  (1,2,1,2,3)
194    350    (18, 1)  350    ( 2, 1)  (2,2,1,2,3)
195    350    (18, 1)  350    ( 2, 1)  (3,2,1,2,3)
196    350    ( 4, 9)  350    ( 2, 1)  (1,3,1,2,3)
197    350    (18, 1)  350    ( 2, 1)  (2,3,1,2,3)
198    350    (18, 1)  350    ( 2, 1)  (3,3,1,2,3)
199    350    (18, 1)  350    ( 2, 1)  (1,1,2,2,3)
200    350    (18, 1)  350    ( 2, 1)  (2,1,2,2,3)
201    350    (18, 1)  350    ( 2, 1)  (3,1,2,2,3)
202    350    (18, 1)  350    ( 2, 1)  (1,2,2,2,3)
203    350    ( 4, 9)  350    ( 2, 1)  (2,2,2,2,3)
204    350    ( 4, 9)  350    ( 2, 1)  (3,2,2,2,3)
205    350    ( 4, 9)  350    ( 2, 1)  (1,3,2,2,3)
206    350    (18, 1)  350    ( 2, 1)  (2,3,2,2,3)
207    350    ( 4, 9)  350    ( 2, 1)  (3,3,2,2,3)
208    350    (18, 1)  350    ( 2, 1)  (1,1,3,2,3)
209    350    ( 4, 9)  350    ( 2, 1)  (2,1,3,2,3)
210    350    (18, 1)  350    ( 2, 1)  (3,1,3,2,3)
211    350    (18, 1)  350    ( 2, 1)  (1,2,3,2,3)
212    350    (18, 1)  350    ( 2, 1)  (2,2,3,2,3)
213    350    (18, 1)  350    ( 2, 1)  (3,2,3,2,3)
214    350    ( 4, 9)  350    ( 2, 1)  (1,3,3,2,3)
215    350    (18, 1)  350    ( 2, 1)  (2,3,3,2,3)
216    350    ( 4, 9)  350    ( 2, 1)  (3,3,3,2,3)
217    350    (18, 1)  350    ( 2, 1)  (1,1,1,3,3)
218    350    (18, 1)  350    ( 2, 1)  (2,1,1,3,3)
219    350    (18, 1)  350    ( 2, 1)  (3,1,1,3,3)
220    350    (18, 1)  350    ( 2, 1)  (1,2,1,3,3)
221    350    (18, 1)  350    ( 2, 1)  (2,2,1,3,3)
222    350    (18, 1)  350    ( 2, 1)  (3,2,1,3,3)
223    350    (18, 1)  350    ( 2, 1)  (1,3,1,3,3)
224    350    (18, 1)  350    ( 2, 1)  (2,3,1,3,3)
225    350    (18, 1)  350    ( 2, 1)  (3,3,1,3,3)
226    350    (18, 1)  350    ( 2, 1)  (1,1,2,3,3)
227    350    (18, 1)  350    ( 2, 1)  (2,1,2,3,3)
228    350    (18, 1)  350    ( 2, 1)  (3,1,2,3,3)
229    350    (18, 1)  350    ( 2, 1)  (1,2,2,3,3)
230    350    (18, 1)  350    ( 2, 1)  (2,2,2,3,3)
231    350    (18, 1)  350    ( 2, 1)  (3,2,2,3,3)
232    350    (18, 1)  350    ( 2, 1)  (1,3,2,3,3)
233    350    (18, 1)  350    ( 2, 1)  (2,3,2,3,3)
234    350    (18, 1)  350    ( 2, 1)  (3,3,2,3,3)
235    350    (18, 1)  350    ( 2, 1)  (1,1,3,3,3)
236    350    (18, 1)  350    ( 2, 1)  (2,1,3,3,3)
237    350    (18, 1)  350    ( 2, 1)  (3,1,3,3,3)
238    350    (18, 1)  350    ( 2, 1)  (1,2,3,3,3)
239    350    (18, 1)  350    ( 2, 1)  (2,2,3,3,3)
240    350    (18, 1)  350    ( 2, 1)  (3,2,3,3,3)
241    350    (18, 1)  350    ( 2, 1)  (1,3,3,3,3)
242    350    (18, 1)  350    ( 2, 1)  (2,3,3,3,3)
243    350    (18, 1)  350    ( 2, 1)  (3,3,3,3,3)
Best Map 1 - 9 with time 45
Best Map 2 - 1 with time 51

